Year,Market Name,Borough,Street Address,Community District,Latitude,Longitude,Days of Operation,Hours of Operations,Season Dates,Accepts EBT,Open Year-Round,Stellar Cooking Demonstrations
2020,Astor Place Greenmarket,Manhattan,Astor Pl bet Broadway & Lafayette,102,40.730079,-73.992842,Tuesday,8 a.m. - 4 p.m.,,Yes,No,No
2020,Bartel-Pritchard Square Greenmarket,Brooklyn,Prospect Park W & 15th St,306,40.661154,-73.980172,"Wednesday 
Sunday",W: 8am - 3pm; S: 9am-3pm,,Yes,Yes,No
2020,Bay Ridge Greenmarket,Brooklyn,95th St & 3rd Ave,310,40.617278,-74.033588,Saturday,8am - 3pm,,Yes,No,No
2020,Bensonhurst Greenmarket,Brooklyn,81st St & 18th Ave,311,40.609951,-73.999456,Sunday,9am - 4pm,,Yes,No,No
2020,Bissel Gardens Farmers Market,Bronx,Baychester Ave & E 241st St,212,40.90152,-73.846937,Saturday,10am-5pm,,Yes,No,No
2020,Borough Park Greenmarket,Brooklyn,14th Ave bet 49th & 50th Sts,312,40.633696,-73.989916,Thursday,8am - 3pm,,Yes,No,No
2020,Bowling Green Greenmarket,Manhattan,Broadway & Battery Pl,101,40.704549,-74.01429,"Tuesday
Thursday",8am - 5pm,,Yes,Yes,No
2020,Bronx Borough Hall Greenmarket,Bronx,Grand Concourse bet E 161st & 162nd Sts,204,40.826835,-73.922621,Tuesday,8am-4pm,,Yes,No,No
2020,Bronx Family Center Go!Healthy Farm Stand,Bronx,1515 Southern Blvd,203,40.833734,-73.889934,Thursday,11am-2pm,,Yes,Yes,No
2020,BronxWorks Farm Stand,Bronx,1130 Grand Concourse,204,40.832331,-73.91959,Thursday,10am-4pm,,Yes,No,No
2020,Brooklyn Borough Hall Greenmarket,Brooklyn,Court & Montague Sts,302,40.693722,-73.990455,"Tuesday 
Thursday
Saturday",8am - 5pm,,Yes,Yes,No
2020,Brooklyn Grange Farm Stand at Long Island City,Queens,37-18 Northern Blvd (Roof),401,40.752096,-73.925887,Saturday,10am-4pm,,Yes,No,No
2020,Brownsville Pitkin Farmstand,Brooklyn,Pitkin Ave & Thomas Boyland St,316,40.669264,-73.913554,Saturday,9am-2pm,,Yes,No,No
2020,Brownsville/ENY - Health & Hospitals East New York,Brooklyn,2094 Pitkin Ave.,305,40.671977,-73.895248,Wednesday,10 a.m. - 3 p.m.,,Yes,No,No
2020,Carroll Gardens Greenmarket,Brooklyn,Carroll St bet Smith & Court Sts,306,40.68106,-73.996528,Sunday,8am - 2pm,,Yes,Yes,No
2020,Chelsea's Down to Earth Farmers Market,Manhattan,W 23rd St bet 8th & 9th Aves,104,40.745293,-73.998488,Saturday,9am-4pm,,Yes,No,No
2020,City Hall Greenmarket,Manhattan,Broadway & Chambers St,101,40.714165,-74.006309,"Tuesday
Friday",8am - 4pm,,Yes,Yes,No
2020,Columbia University Greenmarket,Manhattan,Broadway & W 114th St,109,40.806707,-73.964849,"Thursday
Sunday",8am-4pm,,Yes,Yes,No
2020,Corona Greenmarket,Queens,Roosevelt Ave & 103rd St,404,40.749811,-73.861668,Friday,8am - 3pm,,Yes,No,No
2020,Cortelyou Greenmarket,Brooklyn,Cortelyou & Rugby Rds,314,40.640825,-73.965301,Sunday,8am - 3pm,,Yes,Yes,No
2020,Cunningham Park's Down to Earth Farmers' Market,Queens,Union Tpk & 196 Pl,408,40.731082,-73.773997,Sunday,9am-2pm,,Yes,No,No
2020,Cypress Hills Farmstand,Brooklyn,Fulton & Richmond Sts,305,40.682391,-73.876616,Friday,10am-5pm,,Yes,No,No
2020,Dag Hammarskjold Plaza Greenmarket,Manhattan,E 47th St & 2nd Ave,106,40.752999,-73.969887,Wednesday,8am-4pm,,Yes,Yes,No
2020,Ditmars Park Farmstand,Queens,"Steinway St bet Ditmars Blvd & 23rd Ave., at Ditmars Park",401,40.772854,-73.906061,Saturday,9:30am-2pm,,Yes,No,No
2020,Domino Park Greenmarket,Brooklyn,15 River St,301,40.715385,-73.967441,Sunday,8am - 3pm,,Yes,No,No
2020,East New York Farmers' Market,Brooklyn,Schenck Ave bet New Lots & Livonia Aves,305,40.665296,-73.886557,Saturday,9am-3pm,,Yes,No,No
2020,Eastchester Farmstand,Bronx,E 229th Street and Schieffelin Avenue,212,40.88503,-73.843146,Thursday,9:30am-3pm,,Yes,No,No
2020,Edgemere Farm Market,Queens,323 Beach 74th Street,414,40.59129,-73.802314,Saturday & Sunday,9am-2pm,,No,Yes,No
2020,Edible Schoolyard NYC's Farm Stand at PS 216,Brooklyn,E 1st St & Avenue X,315,40.590649,-73.969298,Friday,1:45pm-2:45pm,,Yes,No,No
2020,Elmhurst Hospital Greenmarket,Queens,41st Ave bet 80th & 81st Sts,404,40.745794,-73.885489,Tuesday,8am - 4pm,,Yes,No,No
2020,Essex Crossing Farm Stand & CSA pickup,Manhattan,115 Essex St.,103,40.719322,-73.987817,Saturday,10:30 a.m. - 6 p.m.,,,No,No
2020,Far Rockaway Farmstand,Queens,385 Beach 45th St,431,40.595612,-73.776551,Saturday,10am-2pm,,Yes,No,No
2020,Flatbush Junction Farmstand,Brooklyn,Nostrand & Flatbush Aves,314,40.632886,-73.947698,Saturday,9am-2pm,,Yes,No,No
2020,Flushing Greenmarket,Queens,"Kissena Blvd. & Maple Ave., at Maple Playground",407,40.756357,-73.825773,Wednesday,8am - 3pm,,Yes,No,No
2020,Fordham Plaza Greenmarket,Bronx,Park Ave bet E 189th St & E Fordham Rd,206,40.86153,-73.891063,Friday,8am-4pm,,Yes,No,No
2020,Forest Hills Greenmarket,Queens,70th Ave & Queens Blvd,406,40.72188,-73.846383,Sunday,8am - 2pm,,Yes,Yes,No
2020,Forest Park Farmstand,Queens,Myrtle Ave & Park Lane South,409,40.700955,-73.841426,Saturday,9:30am-3pm,,Yes,No,No
2020,Fort Greene Park Greenmarket,Brooklyn,Washington Park bet Dekalb Ave & Willoughby St,302,40.691707,-73.973539,Saturday,8am - 3pm,,Yes,Yes,No
2020,Fort Washington Greenmarket,Manhattan,W 168th St & Ft Washington Ave,112,40.842154,-73.942278,Tuesday,8am - 4pm,,Yes,No,No
2020,Fulton Stall Market,Manhattan,Pier 17 Square,101,40.705799,-74.002572,Sunday,11am-5pm,,Yes,No,No
2020,Go!Healthy Farm Stand at Mirabal Sisters Campus,Manhattan,21 Jumel Pl.,112,40.839305,-73.936159,Friday,11am-2pm,,Yes,No,No
2020,Goodhue Center Go!Healthy Farm Stand,Staten Island,301 Prospect Ave,501,40.638983,-74.097422,Tuesday,11am-2pm,,Yes,No,No
2020,Gouverneur Health Farmstand,Manhattan,Madison St bet Clinton & Jefferson Sts,103,40.712905,-73.986928,Thursday,9am-2pm,,Yes,No,No
2020,Graham Avenue Farmers' Market,Brooklyn,Cook St & Graham Ave,301,40.702345,-73.942381,Saturday,9am-5pm,,Yes,No,No
2020,Grand Army Plaza Greenmarket,Brooklyn,"Flatbush Ave. & Prospect Park W., at Prospect Park’s NW Entrance",355,40.663812,-73.962866,Saturday,8am-4pm,,Yes,Yes,No
2020,Grass Roots Farmers' Market,Manhattan,"W 145th St bet Edgecombe & Bradhurst Aves, at Jackie Robinson Park",109,40.823647,-73.943844,"Tuesday
Saturday",9am-4pm,,Yes,No,No
2020,Greenmarket at Oculus Plaza,Manhattan,"Church & Fulton Sts., on Oculus Plaza",101,40.711535,-74.010464,Tuesday,7am-7pm,,Yes,Yes,No
2020,Guy R Brewer Boulevard Farmers Market at NYC Health + Hospitals/Queens,Queens,114-02 Guy R Brewer Blvd,412,40.688615,-73.785593,Tuesday,8am-4pm,,No,No,No
2020,Hamilton Heights Green Youthmarket,Manhattan,"Amsterdam bet W 143rd & 144th Sts., at Johnny Hartman Plaza",109,40.82394,-73.948552,Wednesday,11am-6pm,,Yes,No,No
2020,Harvest Home Brower Park Farm Stand,Brooklyn,Brooklyn Ave & Prospect Pl,308,40.674007,-73.944544,Thursday,8am-3pm,,Yes,No,No
2020,Harvest Home Coney Island Hospital Farmers' Market,Brooklyn,Ocean Pkwy bet Avenue Z & Shore Pkwy,313,40.58667,-73.96615,Friday,8am-4pm,,Yes,No,No
2020,Harvest Home Co-op City Farm Stand,Bronx,Asch Loop & Aldrich St,210,40.870249,-73.830963,Wednesday,8am-4pm,,Yes,No,No
2020,Harvest Home East Harlem Farmers' Market,Manhattan,104th St & 3rd Ave,111,40.790253,-73.945635,Thursday,8am-4pm,,Yes,No,No
2020,Harvest Home Harlem Hospital Farmers' Market,Manhattan,Lenox Ave bet 135th & 137th Sts,110,40.814358,-73.940659,Friday,8am-6pm,,Yes,No,No
2020,Harvest Home Hunts Point Farm Stand,Bronx,E 163rd St & Hunts Point Ave,202,40.820986,-73.891613,Wednesday,8am-4pm,,Yes,No,No
2020,Harvest Home Jacobi Hospital Farmers' Market,Bronx,"1400 Pelham Pkwy S, at Eastchester Rd",211,40.857427,-73.847079,Friday,8am-4pm,,Yes,No,No
2020,Harvest Home Kings County Hospital Farmers' Market,Brooklyn,Clarkson Ave bet E 37th & 38th Sts,317,40.655828,-73.943355,Wednesday,8am-6pm,,Yes,No,No
2020,Harvest Home Lenox Ave Farm Stand,Manhattan,Lenox Ave bet W 117th & 118th Sts,110,40.802699,-73.949186,Saturday,8am-4pm,,Yes,No,No
2020,Harvest Home Metropolitan Farmers' Market,Manhattan,E 99th St & 3rd Ave,111,40.78712,-73.947923,Friday,8am-4pm,,Yes,No,No
2020,Harvest Home Mt. Eden Farmers' Market,Bronx,Mt Eden & Morris Aves,204,40.842924,-73.909558,"Tuesday
Thursday",8am-4pm,,Yes,No,No
2020,Harvest Home North Central Bronx Farmers' Market,Bronx,Mosholu Pkwy & Jerome Ave,207,40.879749,-73.884661,Wednesday,8am-4pm,,Yes,No,No
2020,Harvest Home St. Mary's Park Farm Stand,Bronx,E 149th St & Eagle Ave,201,40.813884,-73.911812,Thursday,8am-4pm,,Yes,No,No
2020,Hattie Carthan After Church Farmers' Market,Brooklyn,49 Van Buren St,303,40.690036,-73.943557,Sunday,1pm-6pm,,Yes,No,No
2020,Hattie Carthan Community Farmers' Market,Brooklyn,Marcy Ave & Clifton Pl,303,40.689511,-73.948039,Saturday,9am-3pm,,Yes,No,No
2020,Inwood Park Greenmarket,Manhattan,Isham St bet Seaman Ave & Cooper St,112,40.869001,-73.920896,Saturday,8am - 3pm,,Yes,Yes,No
2020,Isabahlia Farm Stand,Brooklyn,514 Rockaway Ave,316,40.667554,-73.910207,Friday & Saturday,"(F) 9am - 4pm
(S) 9am-3pm",,Yes,No,No
2020,Isabahlia Farm Stand Winter Market,Brooklyn,"93 New Lots Ave., inside greenhouse",316,40.657984,-73.901764,Saturday,8am-1pm,,Yes,No,No
2020,Isabahlia Farmers' Market,Brooklyn,410 Livonia Ave,316,40.663532,-73.902236,Saturday,8am-3pm,,Yes,No,No
2020,Jackson Heights Greenmarket,Queens,34th Ave bet 79th & 80th Sts,403,40.753435,-73.887822,Sunday,8am - 2pm,,Yes,Yes,No
2020,Joseph Addabbo FHC Farm Stand,Queens,6200 Beach Channel Dr,414,40.593313,-73.79166,Saturday,8am-2pm,,No,No,No
2020,Kensington Farmstand,Brooklyn,McDonald Ave & Albemarle Rd,312,40.64511,-73.979882,Saturday,8:30am-3pm,,Yes,No,No
2020,Kingsbridge-Riverdale Farmers' Market,Bronx,260 W 231st St,208,40.880038,-73.907005,Sunday,9am-5pm,,Yes,No,No
2020,La Familia Verde Farmers' Market,Bronx,E Tremont Ave bet LaFontaine & Arthur Aves,206,40.846487,-73.894337,Tuesday,8am-2pm,,Yes,No,No
2020,Lincoln Hospital Greenmarket,Bronx,E 149th St bet Park & Morris Aves,201,40.818013,-73.925185,"Tuesday 
Friday",8am - 3pm,,Yes,No,No
2020,Lower East Side Farmstand,Manhattan,Grand Ave bet Pitt & Willet Sts,103,40.714932,-73.983338,Thursday,8am-3pm,,Yes,No,No
2020,McCarren Park Greenmarket,Brooklyn,Union Ave bet Driggs and N 12th Sts,301,40.719219,-73.952479,Saturday,8am - 2pm,,Yes,Yes,No
2020,McGolrick Park's Down to Earth Farmers's Market,Brooklyn,Russell St. & Nassau Ave. (center of park),301,40.725617,-73.944497,Sunday,10am - 3pm,,Yes,No,No
2020,Milbank Center Go!Healthy Farm Stand,Manhattan,14-32 W 118th St,110,40.802317,-73.946351,Wednesday,3-5pm,,Yes,Yes,No
2020,Morning Glory Market at the New York Botanical Gardens,Bronx,2900 Southern Blvd.,227,40.865684,-73.883312,Wednesday,10am-3pm,,Yes,No,No
2020,Morningside Park's Down to Earth Farmers' Market,Manhattan,W 110th St & Manhattan Ave,107,40.801155,-73.959647,Saturday,9am-4pm (winter closes at 3pm),,Yes,Yes,No
2020,Morrisania Farmstand,Bronx,"E 169th St & Boston Rd, at McKinley Square",203,40.831117,-73.90071,Wednesday,10am-3pm,,Yes,No,No
2020,Mott Haven Farmers Market,Bronx,545 E 142nd St,201,40.809973,-73.916434,Monday,9am-3pm,,Yes,No,No
2020,Mount Sinai Hospital Greenmarket,Manhattan,E 99th St bet Madison & Park Aves,111,40.789169,-73.952743,Wednesday,8am-5pm,,Yes,No,No
2020,New Roots Community Farm Stand,Bronx,670 Grand Concourse (153rd & Grand Concourse),204,40.821403,-73.925528,Tuesday,3pm-7pm,,Yes,No,No
2020,Norwood Farmstand,Bronx,E Gun Hill Rd & Dekalb Ave,207,40.88222,-73.880458,Thursday,10am-5pm,,Yes,Yes,No
2020,Park Slope's Down to Earth Farmers' Market,Brooklyn,4th St & 5th Ave,306,40.672194,-73.983785,Sunday,10am-4pm (winter closes at 3pm),,Yes,Yes,No
2020,Parkchester Greenmarket,Bronx,Westchester Ave & White Plains Rd,209,40.833992,-73.862148,Friday,8am - 4pm,,Yes,No,No
2020,Poe Park Greenmarket,Bronx,E 192 St & Grand Concourse,207,40.864216,-73.895795,Tuesday,8am - 3pm,,Yes,No,No
2020,Project EATS Rockaway Farm Stand & CSA pickup,Brooklyn,Rockaway Ave. & Livonia Ave.,316,40.662555,-73.90892,Friday,8 a.m. - 5 p.m.,,Yes,No,No
2020,PS 11 Farm Market,Manhattan,W 21st St bet 8th & 9th Aves,104,40.744006,-73.999415,Wednesday,8am-10am,,Yes,No,No
2020,PS 5 Go!Healthy Farm Stand,Manhattan,3703 10th Ave,112,40.85899,-73.922894,Wednesday,10am - 2pm,,Yes,No,No
2020,PS 57 Farmstand,Manhattan,E 115th St & 3rd Ave,111,40.797261,-73.940519,Wednesday,9am-4pm,,Yes,No,No
2020,Queens Botanical Garden's Down to Earth Farmers' Market,Queens,82 Dahlia Ave,407,40.75186,-73.826362,Friday,8:30am - 4pm,,Yes,No,No
2020,Queens County Farm Museum Farm Stand,Queens,73-50 Little Neck Pkwy,413,40.748163,-73.719431,"Wednesday, Thursday, Friday; Saturday and Sunday",11am-3pm (weekends); 11am-5pm,,Yes,No,No
2020,Queens County Farm Museum Farm Stand at Jamaica Hospital,Queens,134-20 Jamaica Ave.,409,40.702445,-73.816861,Friday,10am-3pm,,Yes,No,No
2020,RB Bushwick Farmers' Market at Maria Hernandez Park,Brooklyn,Knickerbocker Ave & Starr St,304,40.702811,-73.92539,Saturday,9am-4pm,,Yes,No,No
2020,RB HopeBall Field Farmers Market,Brooklyn,249 Grove St,304,40.697175,-73.916878,Wednesday,9am-3pm,,Yes,No,No
2020,RB Pop Up Farm Stand,Brooklyn,215 Cooper St,304,40.689879,-73.905298,Thursday,12pm-5pm,,Yes,No,No
2020,Red Hook Farm Stand,Brooklyn,560 Columbia St,306,40.672524,-74.00871,Saturday,10am-3pm,,Yes,No,No
2020,Ridgewood Farmstand,Queens,Cypress Ave bet Myrtle & Putnam Aves,405,40.700123,-73.90621,Saturday,8:30am-3pm,,Yes,No,No
2020,Riverdale Y Sunday Farmers Market,Bronx,4545 Independence Ave. (Riverdale Temple Parking Lot),208,40.891762,-73.912208,Sunday,9am-2pm,,No,No,No
2020,Rockaway Youth Task Force Youth Market,Queens,310 Beach 58th St,414,40.594492,-73.788077,Saturday,9am - 3pm,,Yes,No,No
2020,Rockefeller Center Greenmarket,Manhattan,Rockefeller Plaza bet W 49th & 50th Sts (Jul-Aug only),105,40.759065,-73.97845,"Wednesday 
Thursday
Friday",8am - 5pm,,Yes,No,No
2020,Saratoga Farm Stand,Brooklyn,1965-1971 Fulton St,316,40.678562,-0.000079703981596,Saturday,9am-2pm,,Yes,No,No
2020,Savoy Park Down to Earth Farmers' Market,Manhattan,Lenox Ave bet W 141st & W 142nd Sts,110,40.8179,-73.93809,Saturday,9am- 4pm,,Yes,No,No
2020,Seeds in the Middle Fresh Food Box / Farmstand - Brownsville,Brooklyn,213 Osborn Street,316,40.667377,-73.908214,Friday,2pm-4:30pm,,Yes,No,No
2020,Seeds in the Middle Fresh Food Box / Farmstand - Flatbush,Brooklyn,240 Nostrand Avenue,303,40.691804,-73.951863,Thursday,1pm-7pm,,Yes,No,No
2020,Seeds in the Middle Fresh Food Box / Farmstand - Ocean Hill- Brownsville Farmstand,Brooklyn,2163 Dean Street,316,40.675024,-73.915778,Wednesday,12:30-3:30pm,,Yes,Yes,No
2020,Socrates Sculpture Garden,Queens,31-30 Vernon Boulevard,401,40.768504,-73.921724,Saturday,10am-2pm,,Yes,No,No
2020,South Williamsburg Greenmarket,Brooklyn,Taylor St & Lee Ave,301,40.706998,-73.961364,Thursday,8am - 4pm,,Yes,No,No
2020,St. Barnabas Hospital Farm Stand & C.S.A.,Bronx,4422 3rd Ave.,206,40.853237,-73.891742,Wednesday,10 a.m. - 5 p.m.,,Yes,No,No
2020,St. George Greenmarket,Staten Island,Hyatt St & St Marks Pl,501,40.641586,-74.0779,Saturday,"8am - 2pm
-1pm (winter)",,Yes,Yes,No
2020,Staten Island Ferry Whitehall Terminal Greenmarket,Manhattan,"4 South St, inside terminal",101,40.701687901075,-74.011631125861,"Tuesday
Friday",8am - 7pm,,Yes,Yes,No
2020,Staten Island Mall Greenmarket,Staten Island,Marsh Ave & Ring Rd,502,40.583804,-74.161245,Saturday,"9am - 2pm
-1pm (winter)",,Yes,Yes,No
2020,Stuyvesant Town Greenmarket,Manhattan,"E. 14th. St. Loop & Avenue A, in the Oval",103,40.730443,-73.980339,Sunday,9:30am - 4pm,,Yes,No,No
2020,Sunnyside Greenmarket,Queens,Skillman Ave bet 42nd & 43rd Sts,402,40.746999,-73.921724,Saturday,8am - 2pm,,Yes,Yes,No
2020,Teens for Food Justice Fresh Food Box & Farmstand at Brownsville Collaborative Middle School,Brooklyn,85 Watkins Street,306,40.670986,-73.908194,Tuesday,4-6pm,,No,Yes,No
2020,Teens for Food Justice Fresh Food Box & Farmstand at Dewitt Clinton Educational Campus,Bronx,100 West Mosholu Parkway South,207,40.882178,-73.88691,Thursday,4-6pm,,Yes,Yes,No
2020,The Laurelton Farmers Market,Queens,"241st and 144st Road, Laurelton NY",413,40.668918,-73.751335,Saturday-Sunday,10am-2pm,,Yes,No,No
2020,Tompkins Square Greenmarket,Manhattan,E. 7th St. & Avenue A,103,40.726054,-73.983534,Sunday,9am - 5pm,,Yes,Yes,No
2020,Tribeca Greenmarket,Manhattan,Greenwich & Chambers Sts,101,40.716303,-74.010966,"Wednesday 
Saturday",8am-3pm,,Yes,Yes,No
2020,Tucker Square Greenmarket,Manhattan,W 66th St & Broadway,107,40.773876,-73.982226,"Thursday 
Saturday",8am - 5pm,,Yes,Yes,No
2020,Union Square Greenmarket,Manhattan,E 17th St & Union Square W,105,40.737133,-73.990329,"Monday 
Wednesday
Friday
Saturday",8am - 6pm,,Yes,Yes,No
2020,Urban Oasis Farmers' Market,Brooklyn,681 Clarkson Ave.,309,40.656255,-73.936608,Wednesday,2pm-5:30pm,,Yes,No,No
2020,Van Cortlandt Park Alliance Amalgamated Housing Youth Farmstand,Bronx,Orloff Ave & Gale Pl,208,40.884532,-73.892172,Wednesday,1-6:30pm,,Yes,No,No
2020,"Whitney Young, Jr. Campus Go!Healthy Food Box",Bronx,1919 Prospect Ave.,206,40.843546,-73.889755,Thursday,12 - 2p.m.,,Yes,No,No
2020,Woodhull Hospital Farmstand,Brooklyn,Broadway & Flushing Ave,301,40.700726,-73.941932,Wednesday,9am-2pm,07/01/2020 12:00:00 AM,Yes,No,No
2020,Wyckoff House Museum Farm Stand,Brooklyn,5816 Clarendon Rd,317,40.64497,-73.920914,Saturday,11am-4pm,,No,No,No
2019,170 Farm Stand,Bronx,E 170th St & Townsend Ave,204,40.839882,-73.916783,Wednesday,2:30pm-6:30pm,,Yes,No,No
2019,175th Street Greenmarket,Manhattan,W 175th St bet Wadsworth Ave & Broadway,112,40.845948,-73.937811,Thursday,8am - 4pm,,Yes,No,Yes
2019,4th Ave Sunset Park Greenmarket,Brooklyn,4th Ave bet 59th & 60th Sts,307,40.641435,-74.017815,Saturday,8am - 3pm,,Yes,No,Yes
2019,57th Street Greenmarket,Manhattan,W 57th St & 10th Ave,104,40.769117,-73.988559,"Wednesday
Saturday",8am-5pm,,Yes,No,No
2019,6th Ave Sunset Park Greenmarket,Brooklyn,44th St & 6th Ave,307,40.647132,-74.004623,Saturday,8am-3pm,,Yes,Yes,No
2019,79th Street Greenmarket,Manhattan,Columbus Ave bet W 78th & 81st Sts,107,40.781274,-73.975995,Sunday,9am - 5pm,,Yes,Yes,No
2019,82nd Street Greenmarket,Manhattan,E 82nd St bet 1st & York Aves,108,40.774292,-73.951262,Saturday,9am - 2:30pm,,Yes,Yes,No
2019,92nd Street Greenmarket,Manhattan,E 92nd St & 1st Ave,108,40.780691,-73.946592,Sunday,9am-4pm,,Yes,No,No
2019,97th Street Greenmarket,Manhattan,W 97th St bet Columbus & Amsterdam Aves,107,40.793558,-73.967016,Friday,8am - 2pm,,Yes,Yes,No
2019,Abingdon Square Greenmarket,Manhattan,Hudson St & W 12th St,102,40.737553,-74.005687,Saturday,8am - 2pm,,Yes,Yes,No
2019,Bartel-Pritchard Square Greenmarket,Brooklyn,Prospect Park W & 15th St,306,40.661154,-73.980172,"Wednesday 
Sunday",W: 8am - 3pm; S: 9am-3pm,,Yes,Yes,No
2019,Bay Ridge Greenmarket,Brooklyn,95th St & 3rd Ave,310,40.617278,-74.033588,Saturday,8am - 3pm,,Yes,No,No
2019,Bensonhurst Greenmarket,Brooklyn,81st St & 18th Ave,311,40.609951,-73.999456,Sunday,9am - 4pm,,Yes,No,No
2019,Bissel Gardens Farmers Market,Bronx,Baychester Ave & E 241st St,212,40.90152,-73.846937,"Wednesday 
Saturday",9am-5pm,,No,No,No
2019,Borough Park Greenmarket,Brooklyn,14th Ave bet 49th & 50th Sts,312,40.633696,-73.989916,Thursday,8am - 3pm,,Yes,No,No
2019,Bowling Green Greenmarket,Manhattan,Broadway & Battery Pl,101,40.704549,-74.01429,"Tuesday
Thursday",8am - 5pm,,Yes,Yes,No
2019,Broadway Junction Youthmarket,Brooklyn,Fulton St and Van Sinderen Ave,305,40.682391,-73.876616,Friday,9am-6pm,,Yes,No,No
2019,Bronx Borough Hall Greenmarket,Bronx,Grand Concourse bet E 161st & 162nd Sts,204,40.826835,-73.922621,Tuesday,8am-4pm,,Yes,No,Yes
2019,Bronx Family Center Go!Healthy Farm Stand,Bronx,1515 Southern Blvd,203,40.833734,,Thursday,9:30am-3:30pm,,Yes,No,No
2019,BronxWorks Farm Stand,Bronx,1130 Grand Concourse,204,40.832331,-73.91959,Thursday,10am-4pm,,Yes,No,No
2019,Brooklyn Borough Hall Greenmarket,Brooklyn,Court & Montague Sts,302,40.693722,-73.990455,"Tuesday 
Thursday
Saturday",8am - 5pm,,Yes,Yes,No
2019,Brooklyn Grange Farm Stand at Long Island City,Queens,37-18 Northern Blvd (Roof),401,40.752096,-73.925887,Saturday,11am-4pm,,Yes,No,No
2019,Brownsville Health Action Center,Brooklyn,259 Bristol Street,316,40.6647,-73.911101,Tuesday & Thursday,10:30am-4:30pm,,Yes,No,No
2019,Brownsville Pitkin Youthmarket,Brooklyn,Pitkin Ave & Thomas Boyland St,316,40.669264,-73.913554,Saturday,9am-2pm,,Yes,No,No
2019,Brownsville/ENY - Health & Hospitals East New York,Brooklyn,2094 Pitkin Ave,305,40.6647,-73.911101,Monday & Wednesday,10:30am-4:30pm,,Yes,No,No
2019,Carroll Gardens Greenmarket,Brooklyn,Carroll St bet Smith & Court Sts,306,40.68106,-73.996528,Sunday,8am - 2pm,,Yes,Yes,No
2019,Chelsea's Down to Earth Farmers' Market,Manhattan,W 23rd St bet 8th & 9th Aves,104,40.745293,-73.998488,Saturday,9am-4pm,,Yes,No,No
2019,City Hall Greenmarket,Manhattan,Broadway & Chambers St,101,40.714165,-74.006309,"Tuesday
Friday",8am - 4pm,,Yes,Yes,No
2019,Columbia University Greenmarket,Manhattan,Broadway & W 114th St,109,40.806707,-73.964849,"Thursday
Sunday",8am-5pm,,Yes,Yes,No
2019,Corona Greenmarket,Queens,Roosevelt Ave & 104th St,404,40.749811,-73.861668,Friday,8am - 3pm,,Yes,No,Yes
2019,Cortelyou Greenmarket,Brooklyn,Cortelyou & Rugby Rds,314,40.640825,-73.965301,Sunday,8am - 3pm,,Yes,Yes,No
2019,CS211 Go!Healthy Farm Stand,Bronx,1919 Prospect Ave,206,40.843546,-73.889755,Wednesday,2:30pm-5:30pm,,Yes,No,No
2019,Cunningham Park's Down to Earth Farmers' Market,Queens,Union Tpk & 196 Pl,408,40.731082,-73.773997,Sunday,9am-2pm,,Yes,No,No
2019,Cypress Hills Youthmarket,Brooklyn,Fulton & Richmond Sts,305,40.682391,-73.876616,Friday,10am-5pm,,Yes,No,Yes
2019,Dag Hammarskjold Plaza Greenmarket,Manhattan,E 47th St & 2nd Ave,106,40.752999,-73.969887,Wednesday,8am-4pm,,Yes,Yes,No
2019,Ditmars Park Youthmarket,Queens,"Steinway St bet Ditmars Blvd & 23rd Ave., at Ditmars Park",401,40.772854,-73.906061,Saturday,8am-3pm,,Yes,No,No
2019,Downtown Far Rockaway Youthmarket,Queens,Beach 20th and Cornaga Ave,414,40.602273,-73.753355,Saturday,9am-1pm,,Yes,No,No
2019,East New York Farm Stand,Brooklyn,New Lots Ave bet Alabama & Georgia Aves,305,40.660828,-73.895395,Wednesday,1:30pm-6:30pm,,Yes,No,No
2019,East New York Farmers' Market,Brooklyn,Schenck Ave bet New Lots & Livonia Aves,305,40.665296,-73.886557,Saturday,9am-3pm,,Yes,No,Yes
2019,Edible Schoolyard NYC's Farm Stand at PS 216,Brooklyn,E 1st St & Avenue X,315,40.590649,-73.969298,Friday,1:45pm-2:45pm,,Yes,No,No
2019,Elmhurst Hospital Greenmarket,Queens,41st Ave bet 80th & 81st Sts,404,40.745794,-73.885489,Tuesday,8am - 4pm,,Yes,No,No
2019,Essex Crossing Farm Stand,Manhattan,115 Essex St,103,40.719322,-73.987817,"Wednesday
Saturday",10:30am-4:30pm,,Yes,No,No
2019,Far Rockaway Farmstand,Queens,385 Beach 45th St,431,40.595612,-73.776551,Saturday,10am-2pm,,Yes,No,No
2019,Flatbush Junction Youthmarket,Brooklyn,Nostrand & Flatbush Aves,314,40.632886,-73.947698,Saturday,8:30am-2pm,,Yes,No,No
2019,Flushing Greenmarket,Queens,"Kissena Blvd. & Maple Ave., at Maple Playground",407,40.756357,-73.825773,Wednesday,8am - 3pm,,Yes,No,Yes
2019,Fordham Plaza Greenmarket,Bronx,Park Ave bet E 189th St & E Fordham Rd,206,40.86153,-73.891063,Friday,8am-4pm,,Yes,No,Yes
2019,Forest Hills Greenmarket,Queens,70th Ave & Queens Blvd,406,40.72188,-73.846383,Sunday,8am - 2pm,,Yes,Yes,No
